data;

param num_jobs := 600;

param num_mach := 20;

param T := 
20 349 52
1 350 47
2 350 71
3 350 28
4 350 19
5 350 55
6 350 83
7 350 57
8 350 45
9 350 45
10 350 49
11 350 60
12 350 39
13 350 47
14 350 17
15 350 7
16 350 24
17 350 12
18 350 24
19 350 94
20 350 34
1 351 13
2 351 87
3 351 60
4 351 92
5 351 12
6 351 18
7 351 89
8 351 61
9 351 89
10 351 11
11 351 14
12 351 72
13 351 40
14 351 2
15 351 51
16 351 22
17 351 82
18 351 8
19 351 14
20 351 63
1 352 60
2 352 66
3 352 98
4 352 28
5 352 10
6 352 63
7 352 22
8 352 74
9 352 21
10 352 7
11 352 73
12 352 31
13 352 38
14 352 82
15 352 8
16 352 96
17 352 52
18 352 8
19 352 75
20 352 2
1 353 95
2 353 56
3 353 83
4 353 45
5 353 44
6 353 37
7 353 31
8 353 71
9 353 67
10 353 34
11 353 54
12 353 44
13 353 8
14 353 49
15 353 87
16 353 27
17 353 66
18 353 2
19 353 13
20 353 83
1 354 16
2 354 84
3 354 52
4 354 61
5 354 94
6 354 64
7 354 56
8 354 14
9 354 26
10 354 88
11 354 46
12 354 79
13 354 81
14 354 38
15 354 44
16 354 17
17 354 82
18 354 26
19 354 99
20 354 68
1 355 98
2 355 46
3 355 76
4 355 13
5 355 2
6 355 8
7 355 76
8 355 8
9 355 66
10 355 22
11 355 10
12 355 42
13 355 42
14 355 20
15 355 30
16 355 56
17 355 31
18 355 18
19 355 6
20 355 90
1 356 46
2 356 62
3 356 88
4 356 75
5 356 30
6 356 21
7 356 4
8 356 74
9 356 71
10 356 94
11 356 72
12 356 27
13 356 36
14 356 76
15 356 34
16 356 83
17 356 3
18 356 81
19 356 44
20 356 8
1 357 81
2 357 12
3 357 52
4 357 82
5 357 39
6 357 50
7 357 89
8 357 63
9 357 67
10 357 74
11 357 16
12 357 59
13 357 69
14 357 55
15 357 25
16 357 33
17 357 49
18 357 70
19 357 81
20 357 42
1 358 26
2 358 45
3 358 48
4 358 75
5 358 9
6 358 11
7 358 42
8 358 60
9 358 16
10 358 35
11 358 4
12 358 28
13 358 2
14 358 65
15 358 87
16 358 72
17 358 43
18 358 91
19 358 92
20 358 42
1 359 92
2 359 23
3 359 5
4 359 44
5 359 1
6 359 21
7 359 10
8 359 60
9 359 64
10 359 54
11 359 3
12 359 84
13 359 52
14 359 54
15 359 8
16 359 56
17 359 17
18 359 85
19 359 70
20 359 35
1 360 91
2 360 59
3 360 1
4 360 32
5 360 39
6 360 74
7 360 68
8 360 21
9 360 84
10 360 37
11 360 89
12 360 67
13 360 67
14 360 98
15 360 46
16 360 57
17 360 86
18 360 38
19 360 29
20 360 27
1 361 22
2 361 41
3 361 99
4 361 5
5 361 55
6 361 80
7 361 15
8 361 26
9 361 31
10 361 88
11 361 49
12 361 89
13 361 27
14 361 74
15 361 12
16 361 49
17 361 24
18 361 35
19 361 57
20 361 76
1 362 89
2 362 54
3 362 9
4 362 28
5 362 21
6 362 92
7 362 73
8 362 99
9 362 22
10 362 14
11 362 2
12 362 70
13 362 88
14 362 2
15 362 14
16 362 45
17 362 33
18 362 53
19 362 16
20 362 56
1 363 90
2 363 60
3 363 63
4 363 95
5 363 63
6 363 23
7 363 50
8 363 72
9 363 10
10 363 43
11 363 24
12 363 26
13 363 79
14 363 87
15 363 64
16 363 26
17 363 54
18 363 43
19 363 77
20 363 62
1 364 46
2 364 81
3 364 81
4 364 91
5 364 51
6 364 9
7 364 93
8 364 87
9 364 80
10 364 80
11 364 40
12 364 30
13 364 7
14 364 91
15 364 59
16 364 12
17 364 86
18 364 77
19 364 59
20 364 59
1 365 66
2 365 95
3 365 46
4 365 94
5 365 72
6 365 59
7 365 51
8 365 78
9 365 39
10 365 44
11 365 6
12 365 23
13 365 43
14 365 1
15 365 54
16 365 52
17 365 17
18 365 36
19 365 95
20 365 51
1 366 86
2 366 50
3 366 99
4 366 47
5 366 61
6 366 26
7 366 38
8 366 87
9 366 30
10 366 35
11 366 15
12 366 30
13 366 87
14 366 94
15 366 10
16 366 47
17 366 78
18 366 68
19 366 48
20 366 17
1 367 17
2 367 39
3 367 65
4 367 52
5 367 42
6 367 56
7 367 36
8 367 81
9 367 13
10 367 59
11 367 84
12 367 96
13 367 37
14 367 21
15 367 90
16 367 20
17 367 5
18 367 57
19 367 59
20 367 61
1 368 70
2 368 21
3 368 27
4 368 69
5 368 86
6 368 39
7 368 8
8 368 87
9 368 7
10 368 89
11 368 18
12 368 84
13 368 97
14 368 22
15 368 20
16 368 6
17 368 19
18 368 62
19 368 79
20 368 71
1 369 87
2 369 54
3 369 32
4 369 22
5 369 11
6 369 32
7 369 89
8 369 75
9 369 59
10 369 33
11 369 42
12 369 60
13 369 29
14 369 85
15 369 38
16 369 26
17 369 94
18 369 32
19 369 41
20 369 59
1 370 60
2 370 72
3 370 3
4 370 41
5 370 64
6 370 41
7 370 90
8 370 31
9 370 93
10 370 58
11 370 67
12 370 77
13 370 9
14 370 1
15 370 20
16 370 64
17 370 82
18 370 97
19 370 58
20 370 54
1 371 16
2 371 49
3 371 62
4 371 98
5 371 76
6 371 7
7 371 23
8 371 15
9 371 67
10 371 79
11 371 20
12 371 45
13 371 36
14 371 46
15 371 32
16 371 59
17 371 68
18 371 94
19 371 58
20 371 63
1 372 32
2 372 9
3 372 17
4 372 21
5 372 65
6 372 77
7 372 33
8 372 1
9 372 26
10 372 9
11 372 40
12 372 12
13 372 39
14 372 55
15 372 52
16 372 84
17 372 25
18 372 87
19 372 89
20 372 13
1 373 76
2 373 84
3 373 58
4 373 65
5 373 27
6 373 16
7 373 13
8 373 26
9 373 33
10 373 33
11 373 59
12 373 28
13 373 45
14 373 7
15 373 77
16 373 85
17 373 66
18 373 67
19 373 69
20 373 48
1 374 4
2 374 35
3 374 60
4 374 17
5 374 59
6 374 53
7 374 4
8 374 10
9 374 32
10 374 60
11 374 79
12 374 59
13 374 17
14 374 57
15 374 83
16 374 80
17 374 24
18 374 61
19 374 40
20 374 43
1 375 51
2 375 56
3 375 88
4 375 38
5 375 88
6 375 71
7 375 30
8 375 20
9 375 41
10 375 52
11 375 32
12 375 59
13 375 79
14 375 18
15 375 29
16 375 52
17 375 80
18 375 93
19 375 66
20 375 58
1 376 3
2 376 81
3 376 65
4 376 61
5 376 3
6 376 5
7 376 27
8 376 89
9 376 9
10 376 41
11 376 89
12 376 25
13 376 84
14 376 19
15 376 2
16 376 96
17 376 65
18 376 47
19 376 90
20 376 35
1 377 38
2 377 19
3 377 31
4 377 29
5 377 10
6 377 80
7 377 38
8 377 16
9 377 76
10 377 82
11 377 46
12 377 3
13 377 86
14 377 34
15 377 53
16 377 88
17 377 69
18 377 39
19 377 28
20 377 31
1 378 62
2 378 89
3 378 18
4 378 1
5 378 68
6 378 25
7 378 7
8 378 95
9 378 20
10 378 7
11 378 7
12 378 10
13 378 27
14 378 51
15 378 87
16 378 89
17 378 45
18 378 20
19 378 62
20 378 18
1 379 90
2 379 73
3 379 10
4 379 5
5 379 77
6 379 29
7 379 83
8 379 73
9 379 70
10 379 71
11 379 36
12 379 82
13 379 57
14 379 16
15 379 66
16 379 14
17 379 6
18 379 31
19 379 73
20 379 16
1 380 47
2 380 50
3 380 60
4 380 82
5 380 99
6 380 39
7 380 26
8 380 14
9 380 34
10 380 9
11 380 58
12 380 85
13 380 35
14 380 74
15 380 77
16 380 14
17 380 16
18 380 4
19 380 28
20 380 14
1 381 81
2 381 15
3 381 6
4 381 60
5 381 66
6 381 9
7 381 61
8 381 22
9 381 70
10 381 45
11 381 29
12 381 28
13 381 83
14 381 99
15 381 62
16 381 59
17 381 64
18 381 70
19 381 83
20 381 12
1 382 19
2 382 98
3 382 67
4 382 55
5 382 96
6 382 43
7 382 31
8 382 70
9 382 86
10 382 21
11 382 90
12 382 71
13 382 98
14 382 85
15 382 1
16 382 20
17 382 52
18 382 31
19 382 7
20 382 96
1 383 8
2 383 25
3 383 56
4 383 89
5 383 12
6 383 10
7 383 60
8 383 8
9 383 53
10 383 38
11 383 1
12 383 35
13 383 38
14 383 18
15 383 13
16 383 82
17 383 28
18 383 91
19 383 9
20 383 4
1 384 20
2 384 70
3 384 10
4 384 72
5 384 37
6 384 99
7 384 92
8 384 56
9 384 77
10 384 24
11 384 92
12 384 22
13 384 31
14 384 83
15 384 98
16 384 50
17 384 59
18 384 57
19 384 34
20 384 61
1 385 17
2 385 32
3 385 28
4 385 71
5 385 23
6 385 67
7 385 99
8 385 35
9 385 55
10 385 79
11 385 6
12 385 30
13 385 91
14 385 70
15 385 55
16 385 6
17 385 34
18 385 76
19 385 62
20 385 3
1 386 96
2 386 5
3 386 93
4 386 98
5 386 26
6 386 82
7 386 55
8 386 46
9 386 2
10 386 48
11 386 93
12 386 16
13 386 26
14 386 49
15 386 25
16 386 50
17 386 5
18 386 30
19 386 17
20 386 92
1 387 72
2 387 20
3 387 77
4 387 56
5 387 23
6 387 62
7 387 31
8 387 25
9 387 44
10 387 35
11 387 93
12 387 33
13 387 61
14 387 66
15 387 62
16 387 40
17 387 47
18 387 36
19 387 83
20 387 5
1 388 55
2 388 12
3 388 84
4 388 33
5 388 73
6 388 83
7 388 57
8 388 37
9 388 6
10 388 61
11 388 37
12 388 52
13 388 45
14 388 80
15 388 34
16 388 78
17 388 81
18 388 17
19 388 73
20 388 49
1 389 46
2 389 97
3 389 84
4 389 57
5 389 19
6 389 78
7 389 38
8 389 73
9 389 22
10 389 9
11 389 1
12 389 40
13 389 86
14 389 9
15 389 84
16 389 37
17 389 69
18 389 32
19 389 97
20 389 40
1 390 45
2 390 94
3 390 15
4 390 23
5 390 10
6 390 74
7 390 45
8 390 81
9 390 77
10 390 29
11 390 50
12 390 59
13 390 36
14 390 85
15 390 36
16 390 28
17 390 10
18 390 88
19 390 41
20 390 41
1 391 44
2 391 20
3 391 78
4 391 58
5 391 3
6 391 22
7 391 5
8 391 18
9 391 48
10 391 94
11 391 28
12 391 4
13 391 37
14 391 40
15 391 85
16 391 29
17 391 73
18 391 71
19 391 38
20 391 39
1 392 68
2 392 23
3 392 63
4 392 2
5 392 32
6 392 26
7 392 58
8 392 33
9 392 71
10 392 20
11 392 76
12 392 97
13 392 81
14 392 36
15 392 49
16 392 50
17 392 60
18 392 62
19 392 86
20 392 28
1 393 60
2 393 71
3 393 38
4 393 12
5 393 92
6 393 84
7 393 71
8 393 8
9 393 10
10 393 90
11 393 98
12 393 15
13 393 57
14 393 48
15 393 48
16 393 86
17 393 70
18 393 43
19 393 70
20 393 4
1 394 37
2 394 71
3 394 29
4 394 15
5 394 70
6 394 78
7 394 2
8 394 1
9 394 58
10 394 68
11 394 6
12 394 83
13 394 80
14 394 64
15 394 25
16 394 89
17 394 16
18 394 90
19 394 73
20 394 11
1 395 67
2 395 3
3 395 69
4 395 60
5 395 91
6 395 80
7 395 71
8 395 87
9 395 11
10 395 65
11 395 98
12 395 7
13 395 34
14 395 21
15 395 67
16 395 74
17 395 17
18 395 20
19 395 81
20 395 79
1 396 41
2 396 5
3 396 73
4 396 67
5 396 2
6 396 76
7 396 93
8 396 97
9 396 9
10 396 98
11 396 78
12 396 5
13 396 63
14 396 31
15 396 51
16 396 17
17 396 63
18 396 21
19 396 33
20 396 42
1 397 31
2 397 22
3 397 76
4 397 50
5 397 85
6 397 19
7 397 46
8 397 75
9 397 98
10 397 81
11 397 94
12 397 49
13 397 2
14 397 60
15 397 29
16 397 23
17 397 36
18 397 13
19 397 56
20 397 40
1 398 64
2 398 24
3 398 55
4 398 69
5 398 84
6 398 50
7 398 2
8 398 14
9 398 12
10 398 1
11 398 66
12 398 55
13 398 30
14 398 43
15 398 46
16 398 78
17 398 10
18 398 97
19 398 98
20 398 30
1 399 64
2 399 41
3 399 3
4 399 57
5 399 75
6 399 55
7 399 47
8 399 61
9 399 19
10 399 80
11 399 35
12 399 55
13 399 76
14 399 60
15 399 53
16 399 98
17 399 87
18 399 83
19 399 38
20 399 72
1 400 21
2 400 73
3 400 37
4 400 89
5 400 26
6 400 62
7 400 56
8 400 78
9 400 21
10 400 61
11 400 43
12 400 63
13 400 29
14 400 23
15 400 27
16 400 44
17 400 42
18 400 31
19 400 35
20 400 54
1 401 4
2 401 87
3 401 57
4 401 24
5 401 29
6 401 75
7 401 9
8 401 99
9 401 3
10 401 12
11 401 35
12 401 98
13 401 18
14 401 23
15 401 43
16 401 78
17 401 58
18 401 13
19 401 65
20 401 74
1 402 27
2 402 93
3 402 79
4 402 16
5 402 83
6 402 7
7 402 44
8 402 37
9 402 30
10 402 59
11 402 33
12 402 40
13 402 64
14 402 44
15 402 59
16 402 65
17 402 6
18 402 17
19 402 38
20 402 96
1 403 27
2 403 61
3 403 23
4 403 90
5 403 79
6 403 57
7 403 17
8 403 15
9 403 86
10 403 31
11 403 38
12 403 28
13 403 34
14 403 52
15 403 91
16 403 43
17 403 84
18 403 21
19 403 91
20 403 53
1 404 10
2 404 37
3 404 14
4 404 21
5 404 96
6 404 60
7 404 85
8 404 36
9 404 82
10 404 6
11 404 40
12 404 24
13 404 28
14 404 13
15 404 93
16 404 35
17 404 23
18 404 13
19 404 22
20 404 58
1 405 91
2 405 52
3 405 47
4 405 44
5 405 39
6 405 74
7 405 45
8 405 12
9 405 62
10 405 47
11 405 62
12 405 98
13 405 98
14 405 87
15 405 83
16 405 60
17 405 15
18 405 50
19 405 88
20 405 35
1 406 31
2 406 42
3 406 97
4 406 32
5 406 46
6 406 99
7 406 92
8 406 8
9 406 15
10 406 49
11 406 56
12 406 30
13 406 73
14 406 17
15 406 72
16 406 62
17 406 40
18 406 72
19 406 89
20 406 5
1 407 15
2 407 18
3 407 7
4 407 67
5 407 61
6 407 61
7 407 79
8 407 88
9 407 55
10 407 28
11 407 26
12 407 96
13 407 21
14 407 2
15 407 77
16 407 86
17 407 90
18 407 5
19 407 26
20 407 72
1 408 64
2 408 57
3 408 48
4 408 17
5 408 51
6 408 65
7 408 5
8 408 64
9 408 25
10 408 34
11 408 56
12 408 18
13 408 11
14 408 19
15 408 36
16 408 44
17 408 3
18 408 35
19 408 74
20 408 99
1 409 72
2 409 10
3 409 67
4 409 96
5 409 14
6 409 35
7 409 26
8 409 64
9 409 40
10 409 63
11 409 57
12 409 82
13 409 27
14 409 51
15 409 61
16 409 70
17 409 68
18 409 37
19 409 39
20 409 69
1 410 80
2 410 25
3 410 60
4 410 62
5 410 91
6 410 84
7 410 16
8 410 3
9 410 77
10 410 12
11 410 70
12 410 52
13 410 44
14 410 12
15 410 86
16 410 49
17 410 67
18 410 72
19 410 75
20 410 59
1 411 45
2 411 61
3 411 8
4 411 82
5 411 5
6 411 71
7 411 90
8 411 5
9 411 83
10 411 78
11 411 80
12 411 35
13 411 86
14 411 87
15 411 98
16 411 62
17 411 66
18 411 3
19 411 72
20 411 4
1 412 84
2 412 22
3 412 6
4 412 66
5 412 64
6 412 55
7 412 68
8 412 7
9 412 37
10 412 19
11 412 38
12 412 77
13 412 26
14 412 38
15 412 56
16 412 2
17 412 42
18 412 88
19 412 64
20 412 98
1 413 78
2 413 32
3 413 40
4 413 61
5 413 21
6 413 41
7 413 51
8 413 56
9 413 16
10 413 13
11 413 87
12 413 1
13 413 66
14 413 22
15 413 49
16 413 29
17 413 51
18 413 59
19 413 2
20 413 62
1 414 69
2 414 55
3 414 12
4 414 38
5 414 71
6 414 82
7 414 39
8 414 62
9 414 31
10 414 94
11 414 44
12 414 94
13 414 57
14 414 45
15 414 39
16 414 83
17 414 54
18 414 78
19 414 81
20 414 96
1 415 89
2 415 5
3 415 2
4 415 31
5 415 13
6 415 93
7 415 5
8 415 88
9 415 41
10 415 47
11 415 87
12 415 47
13 415 10
14 415 41
15 415 76
16 415 78
17 415 44
18 415 36
19 415 50
20 415 74
1 416 10
2 416 13
3 416 24
4 416 1
5 416 39
6 416 66
7 416 4
8 416 77
9 416 53
10 416 73
11 416 36
12 416 50
13 416 10
14 416 22
15 416 14
16 416 27
17 416 59
18 416 48
19 416 6
20 416 61
1 417 92
2 417 42
3 417 30
4 417 32
5 417 98
6 417 10
7 417 93
8 417 45
9 417 74
10 417 92
11 417 43
12 417 36
13 417 58
14 417 89
15 417 29
16 417 86
17 417 68
18 417 45
19 417 69
20 417 58
1 418 80
2 418 74
3 418 42
4 418 98
5 418 66
6 418 57
7 418 79
8 418 5
9 418 83
10 418 20
11 418 21
12 418 23
13 418 81
14 418 69
15 418 46
16 418 26
17 418 69
18 418 75
19 418 8
20 418 1
1 419 64
2 419 96
3 419 27
4 419 35
5 419 5
6 419 1
7 419 21
8 419 88
9 419 8
10 419 31
11 419 80
12 419 80
13 419 92
14 419 4
15 419 13
16 419 36
17 419 22
18 419 56
19 419 14
20 419 73
1 420 11
2 420 73
3 420 52
4 420 18
5 420 6
6 420 56
7 420 56
8 420 77
9 420 52
10 420 24
11 420 47
12 420 24
13 420 84
14 420 43
15 420 69
16 420 50
17 420 23
18 420 46
19 420 90
20 420 5
1 421 39
2 421 78
3 421 87
4 421 36
5 421 43
6 421 65
7 421 40
8 421 70
9 421 9
10 421 16
11 421 87
12 421 28
13 421 14
14 421 96
15 421 32
16 421 50
17 421 85
18 421 32
19 421 90
20 421 74
1 422 72
2 422 20
3 422 23
4 422 5
5 422 78
6 422 80
7 422 97
8 422 45
9 422 29
10 422 54
11 422 63
12 422 98
13 422 66
14 422 42
15 422 50
16 422 58
17 422 79
18 422 35
19 422 3
20 422 26
1 423 28
2 423 83
3 423 31
4 423 56
5 423 6
6 423 6
7 423 28
8 423 90
9 423 57
10 423 25
11 423 87
12 423 43
13 423 52
14 423 6
15 423 29
16 423 48
17 423 57
18 423 8
19 423 93
20 423 76
1 424 87
2 424 78
3 424 97
4 424 98
5 424 13
6 424 76
7 424 34
8 424 18
9 424 46
10 424 69
11 424 60
12 424 40
13 424 52
14 424 60
15 424 31
16 424 31
17 424 48
18 424 43
19 424 39
20 424 74
1 425 80
2 425 67
3 425 92
4 425 49
5 425 6
6 425 98
7 425 40
8 425 72
9 425 4
10 425 75
11 425 99
12 425 88
13 425 7
14 425 99
15 425 83
16 425 93
17 425 23
18 425 39
19 425 14
20 425 25
1 426 80
2 426 98
3 426 56
4 426 62
5 426 25
6 426 97
7 426 33
8 426 16
9 426 48
10 426 77
11 426 96
12 426 98
13 426 35
14 426 92
15 426 59
16 426 97
17 426 45
18 426 93
19 426 17
20 426 12
1 427 70
2 427 85
3 427 14
4 427 15
5 427 40
6 427 25
7 427 45
8 427 41
9 427 61
10 427 89
11 427 73
12 427 28
13 427 18
14 427 29
15 427 15
16 427 58
17 427 58
18 427 98
19 427 40
20 427 65
1 428 56
2 428 5
3 428 67
4 428 26
5 428 20
6 428 36
7 428 49
8 428 32
9 428 77
10 428 60
11 428 99
12 428 13
13 428 82
14 428 93
15 428 94
16 428 76
17 428 87
18 428 88
19 428 39
20 428 59
1 429 13
2 429 87
3 429 1
4 429 18
5 429 86
6 429 47
7 429 44
8 429 7
9 429 36
10 429 18
11 429 14
12 429 21
13 429 69
14 429 47
15 429 47
16 429 83
17 429 53
18 429 34
19 429 30
20 429 35
1 430 5
2 430 47
3 430 15
4 430 37
5 430 31
6 430 4
7 430 56
8 430 85
9 430 93
10 430 49
11 430 53
12 430 32
13 430 80
14 430 96
15 430 95
16 430 19
17 430 12
18 430 12
19 430 37
20 430 3
1 431 13
2 431 61
3 431 71
4 431 13
5 431 31
6 431 52
7 431 67
8 431 61
9 431 77
10 431 23
11 431 80
12 431 30
13 431 24
14 431 77
15 431 68
16 431 59
17 431 82
18 431 73
19 431 70
20 431 42
1 432 48
2 432 96
3 432 12
4 432 7
5 432 91
6 432 78
7 432 62
8 432 99
9 432 14
10 432 60
11 432 66
12 432 52
13 432 13
14 432 87
15 432 90
16 432 60
17 432 28
18 432 96
19 432 91
20 432 15
1 433 52
2 433 43
3 433 83
4 433 76
5 433 28
6 433 51
7 433 52
8 433 68
9 433 69
10 433 11
11 433 68
12 433 37
13 433 86
14 433 41
15 433 67
16 433 94
17 433 90
18 433 1
19 433 16
20 433 65
1 434 7
2 434 8
3 434 88
4 434 76
5 434 28
6 434 5
7 434 6
8 434 74
9 434 92
10 434 81
11 434 17
12 434 60
13 434 58
14 434 36
15 434 33
16 434 75
17 434 4
18 434 48
19 434 39
20 434 69
1 435 95
2 435 76
3 435 39
4 435 48
5 435 88
6 435 25
7 435 9
8 435 72
9 435 44
10 435 28
11 435 76
12 435 60
13 435 2
14 435 44
15 435 44
16 435 12
17 435 26
18 435 74
19 435 8
20 435 52
1 436 4
2 436 34
3 436 70
4 436 83
5 436 95
6 436 44
7 436 28
8 436 65
9 436 35
10 436 19
11 436 84
12 436 79
13 436 38
14 436 81
15 436 27
16 436 42
17 436 80
18 436 15
19 436 56
20 436 79
1 437 38
2 437 30
3 437 74
4 437 68
5 437 6
6 437 36
7 437 55
8 437 7
9 437 40
10 437 9
11 437 48
12 437 80
13 437 84
14 437 11
15 437 15
16 437 29
17 437 87
18 437 10
19 437 78
20 437 25
1 438 2
2 438 95
3 438 28
4 438 29
5 438 41
6 438 90
7 438 36
8 438 77
9 438 33
10 438 2
11 438 62
12 438 20
13 438 77
14 438 76
15 438 46
16 438 12
17 438 18
18 438 27
19 438 26
20 438 25
1 439 75
2 439 73
3 439 33
4 439 36
5 439 5
6 439 92
7 439 46
8 439 8
9 439 73
10 439 81
11 439 98
12 439 71
13 439 75
14 439 84
15 439 89
16 439 63
17 439 19
18 439 17
19 439 29
20 439 98
1 440 63
2 440 8
3 440 15
4 440 60
5 440 91
6 440 37
7 440 37
8 440 53
9 440 37
10 440 38
11 440 46
12 440 44
13 440 9
14 440 81
15 440 30
16 440 84
17 440 76
18 440 86
19 440 89
20 440 96
1 441 17
2 441 5
3 441 14
4 441 61
5 441 27
6 441 69
7 441 75
8 441 44
9 441 59
10 441 27
11 441 25
12 441 40
13 441 33
14 441 77
15 441 31
16 441 34
17 441 26
18 441 87
19 441 98
20 441 92
1 442 53
2 442 64
3 442 85
4 442 57
5 442 85
6 442 2
7 442 60
8 442 79
9 442 60
10 442 29
11 442 7
12 442 32
13 442 99
14 442 29
15 442 53
16 442 88
17 442 21
18 442 10
19 442 72
20 442 43
1 443 17
2 443 40
3 443 2
4 443 28
5 443 48
6 443 85
7 443 63
8 443 36
9 443 48
10 443 1
11 443 92
12 443 71
13 443 54
14 443 80
15 443 97
16 443 68
17 443 21
18 443 53
19 443 7
20 443 65
1 444 61
2 444 79
3 444 90
4 444 19
5 444 24
6 444 4
7 444 59
8 444 89
9 444 16
10 444 42
11 444 50
12 444 49
13 444 19
14 444 25
15 444 92
16 444 72
17 444 63
18 444 29
19 444 95
20 444 27
1 445 45
2 445 54
3 445 87
4 445 66
5 445 22
6 445 36
7 445 20
8 445 97
9 445 4
10 445 5
11 445 7
12 445 73
13 445 30
14 445 27
15 445 67
16 445 23
17 445 13
18 445 81
19 445 76
20 445 37
1 446 67
2 446 79
3 446 61
4 446 64
5 446 61
6 446 3
7 446 92
8 446 78
9 446 73
10 446 36
11 446 46
12 446 30
13 446 27
14 446 24
15 446 58
16 446 96
17 446 35
18 446 56
19 446 70
20 446 79
1 447 88
2 447 79
3 447 58
4 447 27
5 447 59
6 447 83
7 447 95
8 447 76
9 447 10
10 447 17
11 447 62
12 447 43
13 447 26
14 447 12
15 447 43
16 447 3
17 447 12
18 447 45
19 447 50
20 447 34
1 448 24
2 448 57
3 448 65
4 448 35
5 448 21
6 448 90
7 448 88
8 448 20
9 448 67
10 448 45
11 448 51
12 448 61
13 448 5
14 448 50
15 448 17
16 448 35
17 448 92
18 448 92
19 448 65
20 448 73
1 449 78
2 449 63
3 449 77
4 449 60
5 449 37
6 449 5
7 449 12
8 449 96
9 449 8
10 449 78
11 449 76
12 449 22
13 449 2
14 449 73
15 449 34
16 449 92
17 449 76
18 449 34
19 449 71
20 449 32
1 450 84
2 450 81
3 450 49
4 450 6
5 450 48
6 450 42
7 450 92
8 450 97
9 450 14
10 450 20
11 450 4
12 450 73
13 450 3
14 450 77
15 450 93
16 450 79
17 450 43
18 450 2
19 450 70
20 450 88
1 451 56
2 451 76
3 451 36
4 451 10
5 451 40
6 451 88
7 451 70
8 451 20
9 451 60
10 451 37
11 451 6
12 451 67
13 451 53
14 451 22
15 451 30
16 451 88
17 451 86
18 451 32
19 451 57
20 451 4
1 452 55
2 452 60
3 452 65
4 452 2
5 452 85
6 452 19
7 452 88
8 452 29
9 452 79
10 452 22
11 452 2
12 452 38
13 452 35
14 452 67
15 452 53
16 452 57
17 452 20
18 452 37
19 452 21
20 452 97
1 453 64
2 453 84
3 453 99
4 453 2
5 453 30
6 453 98
7 453 45
8 453 99
9 453 59
10 453 47
11 453 38
12 453 31
13 453 93
14 453 34
15 453 42
16 453 43
17 453 53
18 453 46
19 453 49
20 453 78
1 454 76
2 454 61
3 454 73
4 454 15
5 454 93
6 454 30
7 454 11
8 454 11
9 454 63
10 454 75
11 454 69
12 454 69
13 454 96
14 454 60
15 454 67
16 454 47
17 454 71
18 454 22
19 454 27
20 454 43
1 455 73
2 455 68
3 455 23
4 455 47
5 455 51
6 455 87
7 455 55
8 455 50
9 455 48
10 455 21
11 455 69
12 455 36
13 455 63
14 455 91
15 455 36
16 455 8
17 455 50
18 455 95
19 455 48
20 455 6
1 456 41
2 456 90
3 456 28
4 456 43
5 456 87
6 456 53
7 456 32
8 456 57
9 456 25
10 456 75
11 456 92
12 456 38
13 456 9
14 456 26
15 456 52
16 456 7
17 456 93
18 456 94
19 456 61
20 456 38
1 457 38
2 457 6
3 457 52
4 457 49
5 457 62
6 457 63
7 457 21
8 457 16
9 457 92
10 457 44
11 457 62
12 457 69
13 457 67
14 457 93
15 457 44
16 457 93
17 457 87
18 457 50
19 457 24
20 457 23
1 458 37
2 458 23
3 458 41
4 458 16
5 458 15
6 458 3
7 458 30
8 458 56
9 458 35
10 458 56
11 458 48
12 458 86
13 458 7
14 458 66
15 458 5
16 458 3
17 458 88
18 458 99
19 458 43
20 458 53
1 459 81
2 459 12
3 459 9
4 459 16
5 459 3
6 459 23
7 459 97
8 459 55
9 459 66
10 459 43
11 459 82
12 459 73
13 459 48
14 459 4
15 459 53
16 459 23
17 459 9
18 459 34
19 459 16
20 459 29
1 460 32
2 460 97
3 460 37
4 460 39
5 460 59
6 460 67
7 460 47
8 460 22
9 460 57
10 460 6
11 460 3
12 460 48
13 460 45
14 460 81
15 460 2
16 460 48
17 460 53
18 460 44
19 460 2
20 460 29
1 461 16
2 461 22
3 461 55
4 461 80
5 461 92
6 461 32
7 461 94
8 461 21
9 461 82
10 461 5
11 461 25
12 461 48
13 461 88
14 461 74
15 461 83
16 461 5
17 461 24
18 461 76
19 461 3
20 461 71
1 462 76
2 462 57
3 462 78
4 462 44
5 462 83
6 462 90
7 462 12
8 462 60
9 462 69
10 462 48
11 462 2
12 462 80
13 462 47
14 462 81
15 462 93
16 462 52
17 462 2
18 462 99
19 462 13
20 462 82
1 463 95
2 463 53
3 463 33
4 463 25
5 463 53
6 463 64
7 463 72
8 463 53
9 463 45
10 463 63
11 463 6
12 463 55
13 463 49
14 463 12
15 463 36
16 463 97
17 463 68
18 463 28
19 463 67
20 463 32
1 464 47
2 464 54
3 464 75
4 464 39
5 464 90
6 464 17
7 464 62
8 464 35
9 464 3
10 464 76
11 464 36
12 464 97
13 464 77
14 464 67
15 464 72
16 464 62
17 464 20
18 464 74
19 464 24
20 464 22
1 465 89
2 465 98
3 465 97
4 465 14
5 465 74
6 465 99
7 465 21
8 465 78
9 465 38
10 465 33
11 465 55
12 465 35
13 465 27
14 465 6
15 465 34
16 465 95
17 465 99
18 465 23
19 465 29
20 465 18
1 466 16
2 466 6
3 466 79
4 466 67
5 466 29
6 466 88
7 466 35
