data;

param num_jobs := 500;

param num_mach := 60;

param T := 
7 393 68
8 393 50
9 393 15
10 393 26
11 393 73
12 393 92
13 393 13
14 393 78
15 393 93
16 393 7
17 393 31
18 393 60
19 393 45
20 393 88
21 393 28
22 393 31
23 393 12
24 393 61
25 393 7
26 393 1
27 393 31
28 393 40
29 393 55
30 393 49
31 393 69
32 393 50
33 393 61
34 393 89
35 393 96
36 393 57
37 393 71
38 393 36
39 393 4
40 393 79
41 393 82
42 393 74
43 393 14
44 393 95
45 393 97
46 393 44
47 393 77
48 393 76
49 393 4
50 393 87
51 393 71
52 393 93
53 393 19
54 393 19
55 393 14
56 393 79
57 393 38
58 393 14
59 393 90
60 393 57
1 394 74
2 394 35
3 394 39
4 394 53
5 394 65
6 394 32
7 394 44
8 394 64
9 394 99
10 394 96
11 394 34
12 394 40
13 394 79
14 394 40
15 394 87
16 394 5
17 394 25
18 394 37
19 394 89
20 394 36
21 394 87
22 394 63
23 394 91
24 394 54
25 394 27
26 394 88
27 394 69
28 394 9
29 394 68
30 394 41
31 394 81
32 394 69
33 394 44
34 394 31
35 394 76
36 394 35
37 394 86
38 394 98
39 394 87
40 394 31
41 394 37
42 394 36
43 394 32
44 394 75
45 394 62
46 394 94
47 394 92
48 394 1
49 394 20
50 394 75
51 394 51
52 394 82
53 394 98
54 394 56
55 394 96
56 394 19
57 394 33
58 394 22
59 394 37
60 394 35
1 395 63
2 395 87
3 395 78
4 395 35
5 395 83
6 395 29
7 395 65
8 395 7
9 395 25
10 395 69
11 395 69
12 395 61
13 395 32
14 395 87
15 395 93
16 395 62
17 395 53
18 395 31
19 395 29
20 395 66
21 395 47
22 395 69
23 395 60
24 395 93
25 395 69
26 395 9
27 395 32
28 395 94
29 395 6
30 395 51
31 395 2
32 395 76
33 395 49
34 395 82
35 395 57
36 395 16
37 395 53
38 395 13
39 395 67
40 395 63
41 395 91
42 395 97
43 395 84
44 395 14
45 395 24
46 395 28
47 395 44
48 395 11
49 395 37
50 395 62
51 395 97
52 395 96
53 395 12
54 395 28
55 395 92
56 395 32
57 395 43
58 395 32
59 395 92
60 395 44
1 396 1
2 396 49
3 396 78
4 396 83
5 396 20
6 396 73
7 396 94
8 396 85
9 396 51
10 396 61
11 396 20
12 396 84
13 396 15
14 396 3
15 396 79
16 396 8
17 396 38
18 396 79
19 396 34
20 396 63
21 396 61
22 396 20
23 396 1
24 396 92
25 396 55
26 396 53
27 396 97
28 396 41
29 396 79
30 396 9
31 396 24
32 396 90
33 396 66
34 396 38
35 396 5
36 396 40
37 396 30
38 396 28
39 396 68
40 396 25
41 396 15
42 396 52
43 396 38
44 396 28
45 396 35
46 396 79
47 396 51
48 396 18
49 396 91
50 396 12
51 396 42
52 396 93
53 396 41
54 396 59
55 396 43
56 396 62
57 396 61
58 396 43
59 396 5
60 396 47
1 397 50
2 397 90
3 397 27
4 397 14
5 397 38
6 397 81
7 397 48
8 397 62
9 397 2
10 397 35
11 397 59
12 397 20
13 397 21
14 397 55
15 397 14
16 397 40
17 397 8
18 397 87
19 397 49
20 397 77
21 397 89
22 397 37
23 397 70
24 397 11
25 397 53
26 397 52
27 397 31
28 397 22
29 397 50
30 397 90
31 397 19
32 397 61
33 397 44
34 397 99
35 397 49
36 397 49
37 397 39
38 397 92
39 397 98
40 397 99
41 397 17
42 397 4
43 397 48
44 397 67
45 397 85
46 397 36
47 397 14
48 397 46
49 397 1
50 397 61
51 397 74
52 397 79
53 397 27
54 397 14
55 397 51
56 397 55
57 397 38
58 397 93
59 397 71
60 397 98
1 398 82
2 398 85
3 398 20
4 398 76
5 398 61
6 398 29
7 398 92
8 398 94
9 398 84
10 398 27
11 398 76
12 398 35
13 398 25
14 398 62
15 398 20
16 398 70
17 398 63
18 398 56
19 398 82
20 398 54
21 398 97
22 398 3
23 398 78
24 398 71
25 398 84
26 398 46
27 398 42
28 398 1
29 398 1
30 398 97
31 398 72
32 398 22
33 398 57
34 398 11
35 398 65
36 398 67
37 398 16
38 398 42
39 398 12
40 398 1
41 398 77
42 398 85
43 398 28
44 398 83
45 398 39
46 398 61
47 398 57
48 398 40
49 398 47
50 398 73
51 398 41
52 398 58
53 398 96
54 398 85
55 398 66
56 398 60
57 398 38
58 398 82
59 398 25
60 398 54
1 399 13
2 399 99
3 399 46
4 399 33
5 399 13
6 399 47
7 399 89
8 399 92
9 399 39
10 399 71
11 399 10
12 399 80
13 399 9
14 399 16
15 399 24
16 399 91
17 399 35
18 399 69
19 399 48
20 399 96
21 399 71
22 399 38
23 399 87
24 399 31
25 399 7
26 399 54
27 399 92
28 399 12
29 399 46
30 399 20
31 399 12
32 399 53
33 399 5
34 399 53
35 399 4
36 399 81
37 399 27
38 399 67
39 399 4
40 399 93
41 399 72
42 399 22
43 399 44
44 399 1
45 399 60
46 399 10
47 399 63
48 399 41
49 399 52
50 399 77
51 399 78
52 399 65
53 399 8
54 399 97
55 399 94
56 399 31
57 399 55
58 399 21
59 399 65
60 399 49
1 400 61
2 400 95
3 400 38
4 400 71
5 400 77
6 400 34
7 400 58
8 400 21
9 400 16
10 400 43
11 400 95
12 400 93
13 400 73
14 400 67
15 400 22
16 400 89
17 400 1
18 400 5
19 400 71
20 400 44
21 400 96
22 400 96
23 400 40
24 400 81
25 400 66
26 400 95
27 400 15
28 400 98
29 400 81
30 400 70
31 400 41
32 400 51
33 400 21
34 400 96
35 400 68
36 400 12
37 400 89
38 400 38
39 400 27
40 400 15
41 400 35
42 400 39
43 400 28
44 400 99
45 400 15
46 400 51
47 400 3
48 400 30
49 400 90
50 400 84
51 400 99
52 400 48
53 400 37
54 400 55
55 400 22
56 400 88
57 400 97
58 400 70
59 400 73
60 400 57
1 401 37
2 401 58
3 401 32
4 401 56
5 401 55
6 401 52
7 401 92
8 401 15
9 401 68
10 401 81
11 401 24
12 401 37
13 401 79
14 401 16
15 401 42
16 401 3
17 401 81
18 401 89
19 401 96
20 401 64
21 401 77
22 401 75
23 401 27
24 401 32
25 401 6
26 401 7
27 401 18
28 401 35
29 401 91
30 401 53
31 401 74
32 401 12
33 401 91
34 401 9
35 401 98
36 401 61
37 401 82
38 401 39
39 401 27
40 401 48
41 401 4
42 401 98
43 401 70
44 401 64
45 401 82
46 401 29
47 401 54
48 401 72
49 401 71
50 401 66
51 401 67
52 401 93
53 401 98
54 401 53
55 401 58
56 401 7
57 401 98
58 401 21
59 401 22
60 401 80
1 402 75
2 402 74
3 402 98
4 402 52
5 402 25
6 402 17
7 402 55
8 402 20
9 402 7
10 402 77
11 402 16
12 402 17
13 402 48
14 402 48
15 402 84
16 402 84
17 402 17
18 402 30
19 402 57
20 402 66
21 402 1
22 402 37
23 402 29
24 402 74
25 402 80
26 402 35
27 402 24
28 402 18
29 402 77
30 402 90
31 402 29
32 402 90
33 402 17
34 402 57
35 402 3
36 402 50
37 402 34
38 402 47
39 402 65
40 402 43
41 402 27
42 402 34
43 402 27
44 402 55
45 402 21
46 402 6
47 402 87
48 402 93
49 402 94
50 402 65
51 402 24
52 402 22
53 402 94
54 402 28
55 402 46
56 402 24
57 402 37
58 402 85
59 402 82
60 402 43
1 403 67
2 403 26
3 403 37
4 403 39
5 403 21
6 403 21
7 403 20
8 403 59
9 403 27
10 403 37
11 403 47
12 403 1
13 403 26
14 403 22
15 403 57
16 403 34
17 403 4
18 403 69
19 403 3
20 403 92
21 403 66
22 403 76
23 403 97
24 403 60
25 403 95
26 403 34
27 403 36
28 403 13
29 403 74
30 403 14
31 403 19
32 403 91
33 403 57
34 403 61
35 403 45
36 403 7
37 403 36
38 403 80
39 403 60
40 403 17
41 403 29
42 403 91
43 403 66
44 403 21
45 403 77
46 403 95
47 403 30
48 403 54
49 403 41
50 403 54
51 403 56
52 403 92
53 403 22
54 403 1
55 403 5
56 403 83
57 403 60
58 403 22
59 403 68
60 403 74
1 404 85
2 404 75
3 404 44
4 404 8
5 404 98
6 404 47
7 404 53
8 404 84
9 404 43
10 404 44
11 404 11
12 404 44
13 404 77
14 404 87
15 404 45
16 404 87
17 404 46
18 404 60
19 404 94
20 404 50
21 404 45
22 404 1
23 404 72
24 404 12
25 404 90
26 404 71
27 404 42
28 404 79
29 404 58
30 404 28
31 404 63
32 404 97
33 404 52
34 404 70
35 404 95
36 404 66
37 404 11
38 404 58
39 404 62
40 404 68
41 404 68
42 404 19
43 404 34
44 404 42
45 404 23
46 404 72
47 404 51
48 404 43
49 404 82
50 404 61
51 404 27
52 404 89
53 404 88
54 404 65
55 404 78
56 404 77
57 404 41
58 404 16
59 404 88
60 404 18
1 405 72
2 405 60
3 405 91
4 405 28
5 405 47
6 405 43
7 405 37
8 405 76
9 405 73
10 405 87
11 405 77
12 405 63
13 405 73
14 405 4
15 405 69
16 405 97
17 405 33
18 405 61
19 405 11
20 405 90
21 405 28
22 405 93
23 405 30
24 405 71
25 405 10
26 405 27
27 405 6
28 405 22
29 405 78
30 405 56
31 405 95
32 405 49
33 405 2
34 405 94
35 405 77
36 405 71
37 405 30
38 405 83
39 405 61
40 405 79
41 405 32
42 405 47
43 405 3
44 405 83
45 405 59
46 405 95
47 405 33
48 405 79
49 405 87
50 405 43
51 405 95
52 405 86
53 405 14
54 405 93
55 405 32
56 405 30
57 405 11
58 405 84
59 405 84
60 405 87
1 406 51
2 406 12
3 406 92
4 406 9
5 406 57
6 406 78
7 406 95
8 406 89
9 406 50
10 406 30
11 406 83
12 406 50
13 406 95
14 406 72
15 406 45
16 406 48
17 406 68
18 406 84
19 406 19
20 406 38
21 406 79
22 406 74
23 406 32
24 406 48
25 406 58
26 406 47
27 406 88
28 406 31
29 406 59
30 406 56
31 406 46
32 406 24
33 406 43
34 406 95
35 406 86
36 406 16
37 406 65
38 406 30
39 406 73
40 406 4
41 406 48
42 406 62
43 406 48
44 406 96
45 406 39
46 406 17
47 406 13
48 406 85
49 406 78
50 406 56
51 406 94
52 406 9
53 406 17
54 406 84
55 406 98
56 406 49
57 406 69
58 406 80
59 406 82
60 406 72
1 407 83
2 407 82
3 407 26
4 407 88
5 407 79
6 407 18
7 407 59
8 407 69
9 407 67
10 407 38
11 407 88
12 407 90
13 407 50
14 407 8
15 407 26
16 407 56
17 407 97
18 407 54
19 407 16
20 407 34
21 407 9
22 407 94
23 407 8
24 407 7
25 407 24
26 407 71
27 407 22
28 407 21
29 407 44
30 407 70
31 407 23
32 407 85
33 407 80
34 407 22
35 407 58
36 407 46
37 407 23
38 407 82
39 407 70
40 407 53
41 407 16
42 407 60
43 407 69
44 407 86
45 407 73
46 407 37
47 407 15
48 407 5
49 407 73
50 407 80
51 407 65
52 407 35
53 407 19
54 407 75
55 407 78
56 407 33
57 407 34
58 407 3
59 407 84
60 407 55
1 408 70
2 408 35
3 408 44
4 408 35
5 408 6
6 408 54
7 408 80
8 408 69
9 408 76
10 408 88
11 408 55
12 408 33
13 408 79
14 408 26
15 408 98
16 408 85
17 408 24
18 408 68
19 408 37
20 408 45
21 408 33
22 408 10
23 408 73
24 408 42
25 408 4
26 408 71
27 408 9
28 408 70
29 408 99
30 408 17
31 408 18
32 408 97
33 408 23
34 408 39
35 408 8
36 408 18
37 408 84
38 408 80
39 408 31
40 408 40
41 408 80
42 408 31
43 408 27
44 408 59
45 408 40
46 408 34
47 408 10
48 408 39
49 408 97
50 408 64
51 408 44
52 408 18
53 408 5
54 408 78
55 408 55
56 408 15
57 408 1
58 408 49
59 408 71
60 408 83
1 409 84
2 409 26
3 409 5
4 409 54
5 409 66
6 409 93
7 409 4
8 409 63
9 409 1
10 409 21
11 409 51
12 409 47
13 409 17
14 409 1
15 409 73
16 409 61
17 409 95
18 409 53
19 409 85
20 409 56
21 409 77
22 409 32
23 409 11
24 409 92
25 409 82
26 409 42
27 409 27
28 409 20
29 409 84
30 409 72
31 409 21
32 409 20
33 409 66
34 409 6
35 409 80
36 409 88
37 409 54
38 409 54
39 409 47
40 409 34
41 409 8
42 409 16
43 409 82
44 409 85
45 409 5
46 409 82
47 409 60
48 409 56
49 409 55
50 409 23
51 409 61
52 409 4
53 409 37
54 409 26
55 409 43
56 409 74
57 409 25
58 409 75
59 409 6
60 409 34
1 410 68
2 410 98
3 410 84
4 410 12
5 410 38
6 410 10
7 410 33
8 410 22
9 410 29
10 410 21
11 410 77
12 410 27
13 410 19
14 410 28
15 410 67
16 410 60
17 410 2
18 410 58
19 410 29
20 410 40
21 410 44
22 410 55
23 410 27
24 410 7
25 410 38
26 410 43
27 410 68
28 410 99
29 410 52
30 410 75
31 410 12
32 410 38
33 410 7
34 410 82
35 410 67
36 410 72
37 410 7
38 410 55
39 410 99
40 410 32
41 410 22
42 410 40
43 410 65
44 410 68
45 410 13
46 410 37
47 410 51
48 410 83
49 410 8
50 410 3
51 410 99
52 410 92
53 410 1
54 410 28
55 410 20
56 410 49
57 410 32
58 410 28
59 410 44
60 410 38
1 411 52
2 411 60
3 411 64
4 411 26
5 411 91
6 411 72
7 411 52
8 411 98
9 411 91
10 411 34
11 411 69
12 411 57
13 411 55
14 411 4
15 411 4
16 411 20
17 411 33
18 411 46
19 411 81
20 411 75
21 411 57
22 411 89
23 411 66
24 411 78
25 411 76
26 411 93
27 411 32
28 411 70
29 411 59
30 411 69
31 411 53
32 411 92
33 411 72
34 411 64
35 411 85
36 411 93
37 411 54
38 411 13
39 411 96
40 411 70
41 411 29
42 411 7
43 411 85
44 411 89
45 411 37
46 411 48
47 411 14
48 411 76
49 411 85
50 411 76
51 411 4
52 411 62
53 411 28
54 411 83
55 411 1
56 411 41
57 411 40
58 411 71
59 411 4
60 411 69
1 412 50
2 412 3
3 412 6
4 412 98
5 412 29
6 412 47
7 412 1
8 412 50
9 412 65
10 412 42
11 412 36
12 412 49
13 412 66
14 412 4
15 412 40
16 412 83
17 412 68
18 412 55
19 412 45
20 412 63
21 412 42
22 412 70
23 412 70
24 412 81
25 412 34
26 412 48
27 412 51
28 412 12
29 412 71
30 412 54
31 412 29
32 412 2
33 412 21
34 412 6
35 412 38
36 412 23
37 412 97
38 412 84
39 412 34
40 412 8
41 412 33
42 412 96
43 412 81
44 412 79
45 412 67
46 412 28
47 412 77
48 412 49
49 412 35
50 412 52
51 412 71
52 412 41
53 412 38
54 412 91
55 412 31
56 412 74
57 412 30
58 412 40
59 412 42
60 412 1
1 413 64
2 413 3
3 413 55
4 413 81
5 413 81
6 413 6
7 413 11
8 413 67
9 413 23
10 413 75
11 413 13
12 413 89
13 413 7
14 413 6
15 413 22
16 413 90
17 413 8
18 413 50
19 413 93
20 413 52
21 413 16
22 413 13
23 413 92
24 413 2
25 413 72
26 413 22
27 413 38
28 413 93
29 413 8
30 413 13
31 413 75
32 413 2
33 413 28
34 413 49
35 413 76
36 413 80
37 413 27
38 413 71
39 413 16
40 413 66
41 413 10
42 413 38
43 413 65
44 413 26
45 413 74
46 413 93
47 413 21
48 413 91
49 413 79
50 413 12
51 413 36
52 413 21
53 413 75
54 413 54
55 413 37
56 413 70
57 413 7
58 413 66
59 413 47
60 413 97
1 414 99
2 414 13
3 414 29
4 414 92
5 414 86
6 414 95
7 414 43
8 414 29
9 414 43
10 414 20
11 414 66
12 414 84
13 414 28
14 414 10
15 414 23
16 414 54
17 414 63
18 414 83
19 414 20
20 414 77
21 414 87
22 414 26
23 414 5
24 414 37
25 414 70
26 414 39
27 414 58
28 414 5
29 414 70
30 414 47
31 414 13
32 414 52
33 414 78
34 414 85
35 414 57
36 414 33
37 414 76
38 414 15
39 414 55
40 414 14
41 414 5
42 414 11
43 414 7
44 414 23
45 414 12
46 414 51
47 414 15
48 414 21
49 414 37
50 414 89
51 414 38
52 414 24
53 414 50
54 414 75
55 414 50
56 414 42
57 414 44
58 414 77
59 414 38
60 414 96
1 415 53
2 415 9
3 415 93
4 415 34
5 415 52
6 415 69
7 415 90
8 415 66
9 415 49
10 415 48
11 415 62
12 415 80
13 415 76
14 415 50
15 415 6
16 415 14
17 415 61
18 415 40
19 415 76
20 415 78
21 415 2
22 415 24
23 415 67
24 415 90
25 415 1
26 415 13
27 415 74
28 415 37
29 415 29
30 415 23
31 415 83
32 415 67
33 415 12
34 415 15
35 415 47
36 415 23
37 415 71
38 415 96
39 415 38
40 415 17
41 415 68
42 415 11
43 415 70
44 415 32
45 415 10
46 415 90
47 415 58
48 415 21
49 415 37
50 415 75
51 415 41
52 415 87
53 415 1
54 415 93
55 415 80
56 415 18
57 415 87
58 415 62
59 415 32
60 415 76
1 416 49
2 416 73
3 416 27
4 416 75
5 416 64
6 416 51
7 416 36
8 416 11
9 416 25
10 416 98
11 416 81
12 416 93
13 416 14
14 416 85
15 416 31
16 416 30
17 416 47
18 416 29
19 416 86
20 416 42
21 416 65
22 416 79
23 416 46
24 416 20
25 416 18
26 416 99
27 416 25
28 416 32
29 416 69
30 416 16
31 416 27
32 416 76
33 416 15
34 416 75
35 416 29
36 416 10
37 416 94
38 416 22
39 416 20
40 416 95
41 416 39
42 416 99
43 416 84
44 416 87
45 416 79
46 416 25
47 416 53
48 416 91
49 416 20
50 416 8
51 416 38
52 416 10
53 416 38
54 416 89
55 416 29
56 416 49
57 416 74
58 416 40
59 416 23
60 416 40
1 417 24
2 417 38
3 417 18
4 417 10
5 417 27
6 417 18
7 417 78
8 417 90
9 417 51
10 417 53
11 417 63
12 417 82
13 417 80
14 417 18
15 417 82
16 417 72
17 417 72
18 417 54
19 417 92
20 417 93
21 417 47
22 417 14
23 417 90
24 417 85
25 417 9
26 417 67
27 417 29
28 417 62
29 417 31
30 417 7
31 417 77
32 417 33
33 417 39
34 417 64
35 417 12
36 417 6
37 417 75
38 417 36
39 417 86
40 417 75
41 417 45
42 417 89
43 417 33
44 417 85
45 417 56
46 417 70
47 417 89
48 417 6
49 417 14
50 417 68
51 417 60
52 417 71
53 417 38
54 417 79
55 417 43
56 417 65
57 417 96
58 417 93
59 417 86
60 417 50
1 418 88
2 418 88
3 418 63
4 418 82
5 418 19
6 418 96
7 418 70
8 418 54
9 418 38
10 418 11
11 418 94
12 418 50
13 418 51
14 418 96
15 418 93
16 418 25
17 418 9
18 418 67
19 418 96
20 418 27
21 418 40
22 418 30
23 418 17
24 418 17
25 418 92
26 418 84
27 418 26
28 418 79
29 418 84
30 418 69
31 418 45
32 418 15
33 418 85
34 418 67
35 418 35
36 418 46
37 418 79
38 418 13
39 418 5
40 418 99
41 418 82
42 418 66
43 418 69
44 418 35
45 418 10
46 418 61
47 418 15
48 418 32
49 418 23
50 418 15
51 418 69
52 418 58
53 418 98
54 418 76
55 418 73
56 418 79
57 418 95
58 418 51
59 418 93
60 418 89
1 419 19
2 419 16
3 419 49
4 419 63
5 419 1
6 419 24
7 419 24
8 419 61
9 419 55
10 419 55
11 419 78
12 419 46
13 419 66
14 419 76
15 419 3
16 419 84
17 419 25
18 419 89
19 419 66
20 419 42
21 419 21
22 419 14
23 419 53
24 419 5
25 419 54
26 419 11
27 419 94
28 419 67
29 419 24
30 419 48
31 419 26
32 419 90
33 419 10
34 419 74
35 419 44
36 419 13
37 419 51
38 419 30
39 419 36
40 419 51
41 419 88
42 419 42
43 419 6
44 419 56
45 419 35
46 419 55
47 419 15
48 419 83
49 419 64
50 419 9
51 419 19
52 419 1
53 419 65
54 419 60
55 419 67
56 419 54
57 419 84
58 419 10
59 419 97
60 419 45
1 420 44
2 420 90
3 420 33
4 420 9
5 420 33
6 420 7
7 420 76
8 420 84
9 420 92
10 420 55
11 420 54
12 420 19
13 420 42
14 420 56
15 420 53
16 420 49
17 420 23
18 420 66
19 420 53
20 420 52
21 420 59
22 420 66
23 420 46
24 420 61
25 420 56
26 420 47
27 420 9
28 420 77
29 420 81
30 420 20
31 420 47
32 420 37
33 420 9
34 420 37
35 420 48
36 420 6
37 420 28
38 420 95
39 420 94
40 420 13
41 420 22
42 420 65
43 420 40
44 420 52
45 420 86
46 420 56
47 420 39
48 420 2
49 420 54
50 420 15
51 420 89
52 420 41
53 420 8
54 420 29
55 420 22
56 420 82
57 420 35
58 420 60
59 420 50
60 420 29
1 421 50
2 421 57
3 421 64
4 421 24
5 421 63
6 421 91
7 421 33
8 421 73
9 421 96
10 421 44
11 421 51
12 421 36
13 421 71
14 421 19
15 421 28
16 421 22
17 421 13
18 421 67
19 421 32
20 421 49
21 421 42
22 421 55
23 421 23
24 421 35
25 421 67
26 421 83
27 421 24
28 421 34
29 421 78
30 421 83
31 421 41
32 421 44
33 421 11
34 421 7
35 421 18
36 421 46
37 421 38
38 421 7
39 421 75
40 421 39
41 421 7
42 421 73
43 421 96
44 421 1
45 421 17
46 421 71
47 421 32
48 421 79
49 421 20
50 421 86
51 421 54
52 421 83
53 421 88
54 421 83
55 421 80
56 421 51
57 421 63
58 421 40
59 421 29
60 421 91
1 422 6
2 422 93
3 422 9
4 422 43
5 422 96
6 422 28
7 422 30
8 422 97
9 422 56
10 422 75
11 422 89
12 422 59
13 422 88
14 422 29
15 422 83
16 422 62
17 422 69
18 422 73
19 422 42
20 422 61
21 422 25
22 422 80
23 422 78
24 422 57
25 422 83
26 422 43
27 422 14
28 422 40
29 422 83
30 422 26
31 422 16
32 422 39
33 422 74
34 422 64
35 422 56
36 422 28
37 422 57
38 422 45
39 422 74
40 422 36
41 422 28
42 422 39
43 422 15
44 422 28
45 422 39
46 422 72
47 422 69
48 422 83
49 422 80
50 422 70
51 422 24
52 422 85
53 422 58
54 422 87
55 422 28
56 422 78
57 422 10
58 422 23
59 422 2
60 422 84
1 423 80
2 423 89
3 423 66
4 423 67
5 423 80
6 423 63
7 423 61
8 423 83
9 423 53
10 423 58
11 423 75
12 423 72
13 423 53
14 423 83
15 423 21
16 423 68
17 423 15
18 423 88
19 423 9
20 423 36
21 423 42
22 423 3
23 423 21
24 423 53
25 423 64
26 423 14
27 423 78
28 423 13
29 423 34
30 423 56
31 423 51
32 423 1
33 423 70
34 423 99
35 423 62
36 423 78
37 423 58
38 423 55
39 423 82
40 423 76
41 423 60
42 423 33
43 423 11
44 423 76
45 423 20
46 423 40
47 423 99
48 423 38
49 423 42
50 423 81
51 423 60
52 423 96
53 423 83
54 423 9
55 423 51
56 423 50
57 423 99
58 423 38
59 423 57
60 423 84
1 424 16
2 424 22
3 424 93
4 424 37
5 424 34
6 424 47
7 424 88
8 424 77
9 424 82
10 424 97
11 424 50
12 424 58
13 424 69
14 424 10
15 424 8
16 424 77
17 424 7
18 424 86
19 424 73
20 424 26
21 424 7
22 424 75
23 424 83
24 424 53
25 424 73
26 424 18
27 424 12
28 424 42
29 424 37
30 424 9
31 424 45
32 424 76
33 424 2
34 424 44
35 424 87
36 424 74
37 424 16
38 424 39
39 424 29
40 424 80
41 424 67
42 424 46
43 424 74
44 424 62
45 424 85
46 424 95
47 424 46
48 424 60
49 424 79
50 424 43
51 424 87
52 424 56
53 424 59
54 424 16
55 424 41
56 424 98
57 424 19
58 424 59
59 424 74
60 424 78
1 425 62
2 425 44
3 425 70
4 425 27
5 425 29
6 425 92
7 425 19
8 425 27
9 425 23
10 425 8
11 425 71
12 425 10
13 425 65
14 425 51
15 425 41
16 425 5
17 425 25
18 425 68
19 425 56
20 425 68
21 425 95
22 425 77
23 425 17
24 425 83
25 425 18
26 425 66
27 425 94
28 425 36
29 425 68
30 425 53
31 425 88
32 425 91
33 425 77
34 425 34
35 425 16
36 425 35
37 425 23
38 425 81
39 425 98
40 425 41
41 425 29
42 425 3
43 425 6
44 425 96
45 425 66
46 425 55
47 425 13
48 425 84
49 425 21
50 425 79
51 425 23
52 425 5
53 425 99
54 425 3
55 425 60
56 425 96
57 425 59
58 425 13
59 425 10
60 425 73
1 426 8
2 426 19
3 426 80
4 426 97
5 426 95
6 426 36
7 426 15
8 426 55
9 426 97
10 426 72
11 426 66
12 426 98
13 426 70
14 426 93
15 426 20
16 426 80
17 426 2
18 426 1
19 426 27
20 426 82
21 426 21
22 426 46
23 426 79
24 426 28
25 426 25
26 426 76
27 426 46
28 426 17
29 426 29
30 426 62
31 426 51
32 426 30
33 426 60
34 426 68
35 426 50
36 426 95
37 426 44
38 426 81
39 426 52
40 426 1
41 426 57
42 426 70
43 426 86
44 426 11
45 426 48
46 426 72
47 426 8
48 426 6
49 426 41
50 426 22
51 426 1
52 426 65
53 426 83
54 426 60
55 426 11
56 426 55
57 426 94
58 426 2
59 426 27
60 426 98
1 427 34
2 427 39
3 427 86
4 427 30
5 427 92
6 427 10
7 427 78
8 427 64
9 427 67
10 427 68
11 427 65
12 427 43
13 427 94
14 427 26
15 427 51
16 427 24
17 427 27
18 427 50
19 427 62
20 427 29
21 427 93
22 427 50
23 427 26
24 427 77
25 427 83
26 427 79
27 427 56
28 427 60
29 427 22
30 427 27
31 427 82
32 427 28
33 427 46
34 427 89
35 427 85
36 427 7
37 427 6
38 427 47
39 427 20
40 427 69
41 427 21
42 427 68
43 427 43
44 427 11
45 427 90
46 427 35
47 427 77
48 427 15
49 427 35
50 427 57
51 427 77
52 427 11
53 427 7
54 427 12
55 427 69
56 427 51
57 427 11
58 427 35
59 427 4
60 427 77
1 428 7
2 428 46
3 428 20
4 428 24
5 428 2
6 428 82
7 428 19
8 428 1
9 428 43
10 428 79
11 428 6
12 428 56
13 428 75
14 428 21
15 428 24
16 428 90
17 428 16
18 428 39
19 428 12
20 428 95
21 428 65
22 428 46
23 428 50
24 428 21
25 428 67
26 428 28
27 428 78
28 428 99
29 428 67
30 428 28
31 428 93
32 428 96
33 428 41
34 428 97
35 428 71
36 428 41
37 428 99
38 428 2
39 428 58
40 428 62
41 428 86
42 428 99
43 428 45
44 428 55
45 428 16
46 428 38
47 428 99
48 428 27
49 428 31
50 428 25
51 428 24
52 428 11
53 428 75
54 428 89
55 428 78
56 428 37
57 428 2
58 428 17
59 428 72
60 428 18
1 429 69
2 429 29
3 429 19
4 429 67
5 429 3
6 429 67
7 429 95
8 429 63
9 429 5
10 429 57
11 429 78
12 429 46
13 429 55
14 429 99
15 429 23
16 429 77
17 429 40
18 429 98
19 429 14
20 429 23
21 429 84
22 429 26
23 429 12
24 429 35
25 429 85
26 429 79
27 429 61
28 429 46
29 429 73
30 429 88
31 429 52
32 429 84
33 429 48
34 429 79
35 429 24
36 429 93
37 429 61
38 429 83
39 429 81
40 429 9
41 429 44
42 429 75
43 429 54
44 429 19
45 429 9
46 429 61
47 429 1
48 429 20
49 429 62
50 429 56
51 429 60
52 429 37
53 429 15
54 429 18
55 429 99
56 429 80
57 429 81
58 429 28
59 429 2
60 429 40
1 430 87
2 430 52
3 430 90
4 430 61
5 430 48
6 430 90
7 430 2
8 430 41
9 430 73
10 430 22
11 430 39
12 430 29
13 430 12
14 430 4
15 430 62
16 430 50
17 430 47
18 430 67
19 430 16
20 430 58
21 430 9
22 430 32
23 430 85
24 430 88
25 430 49
26 430 23
27 430 40
28 430 86
29 430 12
30 430 69
31 430 1
32 430 20
33 430 86
34 430 9
35 430 39
36 430 92
37 430 28
38 430 44
39 430 2
40 430 30
41 430 86
42 430 3
43 430 9
44 430 7
45 430 61
46 430 11
47 430 81
48 430 22
49 430 7
50 430 91
51 430 83
52 430 54
53 430 19
54 430 18
55 430 86
56 430 52
57 430 3
58 430 11
59 430 9
60 430 31
1 431 89
2 431 55
3 431 63
4 431 95
5 431 53
6 431 58
7 431 26
8 431 6
9 431 61
10 431 92
11 431 20
12 431 42
13 431 35
14 431 91
15 431 56
16 431 59
17 431 15
18 431 85
19 431 91
20 431 21
21 431 63
22 431 5
23 431 94
24 431 52
25 431 50
26 431 75
27 431 14
28 431 62
29 431 81
30 431 94
31 431 11
32 431 20
33 431 91
34 431 61
35 431 94
36 431 83
37 431 8
38 431 93
39 431 56
40 431 10
41 431 35
42 431 59
43 431 8
44 431 14
45 431 45
46 431 99
47 431 73
48 431 36
49 431 55
50 431 37
51 431 75
52 431 43
53 431 35
54 431 74
