data;

param num_jobs := 500;

param num_mach := 40;

param T := 
10 381 12
11 381 23
12 381 74
13 381 30
14 381 44
15 381 5
16 381 57
17 381 50
18 381 77
19 381 20
20 381 91
21 381 99
22 381 86
23 381 88
24 381 7
25 381 80
26 381 67
27 381 20
28 381 43
29 381 87
30 381 27
31 381 78
32 381 65
33 381 59
34 381 98
35 381 26
36 381 13
37 381 27
38 381 65
39 381 62
40 381 18
1 382 82
2 382 58
3 382 85
4 382 26
5 382 5
6 382 61
7 382 33
8 382 14
9 382 11
10 382 36
11 382 72
12 382 80
13 382 28
14 382 48
15 382 65
16 382 50
17 382 98
18 382 68
19 382 9
20 382 34
21 382 66
22 382 59
23 382 30
24 382 12
25 382 4
26 382 92
27 382 8
28 382 52
29 382 79
30 382 50
31 382 23
32 382 72
33 382 78
34 382 97
35 382 63
36 382 9
37 382 21
38 382 38
39 382 48
40 382 47
1 383 41
2 383 89
3 383 51
4 383 41
5 383 28
6 383 37
7 383 11
8 383 5
9 383 32
10 383 57
11 383 80
12 383 67
13 383 93
14 383 10
15 383 54
16 383 33
17 383 47
18 383 52
19 383 60
20 383 56
21 383 11
22 383 18
23 383 23
24 383 62
25 383 53
26 383 63
27 383 14
28 383 49
29 383 10
30 383 79
31 383 63
32 383 48
33 383 87
34 383 10
35 383 4
36 383 49
37 383 70
38 383 39
39 383 43
40 383 3
1 384 34
2 384 31
3 384 10
4 384 55
5 384 13
6 384 35
7 384 16
8 384 87
9 384 85
10 384 87
11 384 23
12 384 57
13 384 76
14 384 79
15 384 10
16 384 64
17 384 83
18 384 67
19 384 77
20 384 92
21 384 77
22 384 42
23 384 44
24 384 97
25 384 42
26 384 97
27 384 10
28 384 46
29 384 44
30 384 42
31 384 88
32 384 16
33 384 50
34 384 64
35 384 54
36 384 21
37 384 37
38 384 40
39 384 39
40 384 27
1 385 57
2 385 36
3 385 67
4 385 54
5 385 51
6 385 48
7 385 39
8 385 95
9 385 38
10 385 94
11 385 78
12 385 94
13 385 96
14 385 34
15 385 20
16 385 66
17 385 43
18 385 75
19 385 83
20 385 37
21 385 60
22 385 35
23 385 82
24 385 56
25 385 24
26 385 6
27 385 55
28 385 6
29 385 52
30 385 85
31 385 3
32 385 91
33 385 47
34 385 60
35 385 97
36 385 9
37 385 32
38 385 41
39 385 73
40 385 11
1 386 81
2 386 12
3 386 25
4 386 29
5 386 12
6 386 13
7 386 72
8 386 12
9 386 72
10 386 96
11 386 71
12 386 89
13 386 49
14 386 9
15 386 67
16 386 73
17 386 93
18 386 85
19 386 35
20 386 63
21 386 12
22 386 79
23 386 46
24 386 10
25 386 87
26 386 51
27 386 53
28 386 45
29 386 33
30 386 73
31 386 86
32 386 5
33 386 75
34 386 57
35 386 6
36 386 78
37 386 38
38 386 91
39 386 46
40 386 84
1 387 58
2 387 40
3 387 52
4 387 36
5 387 62
6 387 57
7 387 93
8 387 55
9 387 92
10 387 5
11 387 99
12 387 59
13 387 41
14 387 85
15 387 65
16 387 97
17 387 53
18 387 25
19 387 3
20 387 54
21 387 90
22 387 63
23 387 56
24 387 11
25 387 76
26 387 48
27 387 92
28 387 44
29 387 59
30 387 31
31 387 39
32 387 19
33 387 74
34 387 9
35 387 37
36 387 74
37 387 69
38 387 73
39 387 19
40 387 33
1 388 48
2 388 45
3 388 38
4 388 76
5 388 35
6 388 16
7 388 13
8 388 64
9 388 66
10 388 25
11 388 50
12 388 90
13 388 62
14 388 32
15 388 69
16 388 3
17 388 34
18 388 79
19 388 41
20 388 40
21 388 33
22 388 46
23 388 10
24 388 43
25 388 40
26 388 36
27 388 71
28 388 64
29 388 64
30 388 52
31 388 9
32 388 70
33 388 84
34 388 62
35 388 22
36 388 10
37 388 59
38 388 36
39 388 2
40 388 4
1 389 90
2 389 21
3 389 32
4 389 70
5 389 24
6 389 1
7 389 21
8 389 92
9 389 94
10 389 21
11 389 88
12 389 92
13 389 82
14 389 3
15 389 74
16 389 72
17 389 18
18 389 78
19 389 33
20 389 32
21 389 58
22 389 93
23 389 39
24 389 76
25 389 22
26 389 91
27 389 6
28 389 69
29 389 49
30 389 61
31 389 1
32 389 2
33 389 41
34 389 10
35 389 17
36 389 75
37 389 73
38 389 91
39 389 15
40 389 30
1 390 3
2 390 18
3 390 58
4 390 43
5 390 5
6 390 18
7 390 6
8 390 11
9 390 20
10 390 21
11 390 32
12 390 66
13 390 83
14 390 93
15 390 89
16 390 95
17 390 73
18 390 40
19 390 26
20 390 78
21 390 11
22 390 61
23 390 37
24 390 31
25 390 72
26 390 13
27 390 7
28 390 53
29 390 27
30 390 30
31 390 60
32 390 5
33 390 92
34 390 93
35 390 51
36 390 49
37 390 65
38 390 59
39 390 34
40 390 51
1 391 97
2 391 74
3 391 12
4 391 19
5 391 91
6 391 54
7 391 50
8 391 13
9 391 50
10 391 97
11 391 4
12 391 76
13 391 21
14 391 54
15 391 95
16 391 56
17 391 88
18 391 79
19 391 35
20 391 14
21 391 24
22 391 41
23 391 75
24 391 47
25 391 97
26 391 49
27 391 55
28 391 78
29 391 3
30 391 49
31 391 50
32 391 76
33 391 54
34 391 77
35 391 46
36 391 8
37 391 56
38 391 76
39 391 18
40 391 50
1 392 57
2 392 24
3 392 42
4 392 13
5 392 27
6 392 11
7 392 21
8 392 28
9 392 36
10 392 87
11 392 69
12 392 30
13 392 21
14 392 53
15 392 87
16 392 24
17 392 46
18 392 61
19 392 39
20 392 17
21 392 22
22 392 57
23 392 99
24 392 58
25 392 32
26 392 93
27 392 47
28 392 14
29 392 71
30 392 64
31 392 97
32 392 71
33 392 93
34 392 61
35 392 25
36 392 54
37 392 44
38 392 55
39 392 12
40 392 88
1 393 9
2 393 38
3 393 11
4 393 40
5 393 97
6 393 96
7 393 29
8 393 43
9 393 60
10 393 81
11 393 54
12 393 60
13 393 99
14 393 9
15 393 87
16 393 57
17 393 25
18 393 15
19 393 53
20 393 81
21 393 49
22 393 24
23 393 3
24 393 78
25 393 56
26 393 25
27 393 23
28 393 81
29 393 61
30 393 60
31 393 28
32 393 67
33 393 45
34 393 61
35 393 91
36 393 47
37 393 51
38 393 1
39 393 43
40 393 50
1 394 59
2 394 39
3 394 37
4 394 23
5 394 85
6 394 77
7 394 75
8 394 24
9 394 65
10 394 56
11 394 41
12 394 22
13 394 24
14 394 59
15 394 53
16 394 11
17 394 36
18 394 8
19 394 85
20 394 88
21 394 35
22 394 52
23 394 84
24 394 83
25 394 28
26 394 11
27 394 78
28 394 17
29 394 2
30 394 98
31 394 78
32 394 32
33 394 56
34 394 41
35 394 5
36 394 29
37 394 95
38 394 90
39 394 85
40 394 95
1 395 38
2 395 63
3 395 16
4 395 8
5 395 50
6 395 80
7 395 78
8 395 49
9 395 19
10 395 78
11 395 48
12 395 82
13 395 94
14 395 9
15 395 57
16 395 45
17 395 86
18 395 71
19 395 68
20 395 80
21 395 87
22 395 24
23 395 92
24 395 11
25 395 61
26 395 70
27 395 57
28 395 20
29 395 19
30 395 26
31 395 94
32 395 1
33 395 67
34 395 7
35 395 20
36 395 75
37 395 2
38 395 97
39 395 14
40 395 13
1 396 86
2 396 82
3 396 28
4 396 86
5 396 37
6 396 58
7 396 76
8 396 51
9 396 94
10 396 50
11 396 93
12 396 31
13 396 69
14 396 13
15 396 51
16 396 50
17 396 77
18 396 85
19 396 78
20 396 49
21 396 14
22 396 13
23 396 38
24 396 56
25 396 25
26 396 82
27 396 24
28 396 27
29 396 74
30 396 21
31 396 4
32 396 58
33 396 16
34 396 45
35 396 23
36 396 36
37 396 32
38 396 81
39 396 34
40 396 86
1 397 73
2 397 82
3 397 19
4 397 28
5 397 26
6 397 2
7 397 26
8 397 54
9 397 5
10 397 22
11 397 34
12 397 84
13 397 9
14 397 33
15 397 11
16 397 67
17 397 30
18 397 15
19 397 34
20 397 28
21 397 81
22 397 63
23 397 99
24 397 83
25 397 80
26 397 62
27 397 17
28 397 81
29 397 18
30 397 11
31 397 75
32 397 27
33 397 85
34 397 31
35 397 40
36 397 93
37 397 59
38 397 30
39 397 99
40 397 63
1 398 38
2 398 91
3 398 74
4 398 10
5 398 3
6 398 20
7 398 63
8 398 31
9 398 44
10 398 54
11 398 89
12 398 8
13 398 60
14 398 39
15 398 62
16 398 24
17 398 47
18 398 11
19 398 75
20 398 88
21 398 3
22 398 29
23 398 7
24 398 37
25 398 43
26 398 83
27 398 87
28 398 15
29 398 88
30 398 37
31 398 58
32 398 57
33 398 68
34 398 84
35 398 29
36 398 20
37 398 65
38 398 56
39 398 5
40 398 29
1 399 74
2 399 77
3 399 60
4 399 61
5 399 65
6 399 65
7 399 58
8 399 55
9 399 77
10 399 42
11 399 46
12 399 33
13 399 68
14 399 71
15 399 91
16 399 69
17 399 1
18 399 55
19 399 24
20 399 42
21 399 54
22 399 64
23 399 1
24 399 57
25 399 80
26 399 66
27 399 14
28 399 26
29 399 36
30 399 79
31 399 4
32 399 36
33 399 74
34 399 87
35 399 52
36 399 44
37 399 73
38 399 59
39 399 63
40 399 91
1 400 32
2 400 86
3 400 60
4 400 10
5 400 63
6 400 25
7 400 51
8 400 69
9 400 58
10 400 88
11 400 45
12 400 89
13 400 19
14 400 56
15 400 30
16 400 21
17 400 55
18 400 77
19 400 26
20 400 52
21 400 26
22 400 76
23 400 83
24 400 14
25 400 43
26 400 14
27 400 1
28 400 79
29 400 80
30 400 39
31 400 61
32 400 85
33 400 62
34 400 48
35 400 32
36 400 24
37 400 7
38 400 28
39 400 63
40 400 66
1 401 64
2 401 50
3 401 78
4 401 37
5 401 62
6 401 58
7 401 59
8 401 47
9 401 70
10 401 37
11 401 46
12 401 38
13 401 14
14 401 86
15 401 28
16 401 14
17 401 24
18 401 13
19 401 75
20 401 52
21 401 3
22 401 27
23 401 41
24 401 30
25 401 19
26 401 9
27 401 57
28 401 96
29 401 91
30 401 70
31 401 65
32 401 81
33 401 9
34 401 36
35 401 85
36 401 26
37 401 87
38 401 15
39 401 7
40 401 71
1 402 94
2 402 41
3 402 37
4 402 35
5 402 50
6 402 99
7 402 77
8 402 75
9 402 6
10 402 68
11 402 78
12 402 14
13 402 77
14 402 43
15 402 4
16 402 56
17 402 45
18 402 27
19 402 15
20 402 62
21 402 76
22 402 92
23 402 52
24 402 25
25 402 28
26 402 66
27 402 60
28 402 65
29 402 17
30 402 75
31 402 1
32 402 69
33 402 97
34 402 60
35 402 44
36 402 10
37 402 57
38 402 58
39 402 30
40 402 29
1 403 24
2 403 89
3 403 47
4 403 76
5 403 62
6 403 14
7 403 54
8 403 34
9 403 80
10 403 37
11 403 69
12 403 70
13 403 94
14 403 89
15 403 75
16 403 96
17 403 5
18 403 90
19 403 30
20 403 25
21 403 92
22 403 89
23 403 76
24 403 57
25 403 40
26 403 44
27 403 96
28 403 44
29 403 26
30 403 56
31 403 42
32 403 92
33 403 57
34 403 13
35 403 47
36 403 19
37 403 34
38 403 62
39 403 8
40 403 73
1 404 59
2 404 52
3 404 63
4 404 82
5 404 45
6 404 4
7 404 45
8 404 82
9 404 66
10 404 81
11 404 52
12 404 39
13 404 76
14 404 8
15 404 78
16 404 88
17 404 79
18 404 15
19 404 5
20 404 32
21 404 17
22 404 40
23 404 27
24 404 73
25 404 31
26 404 99
27 404 81
28 404 83
29 404 90
30 404 17
31 404 85
32 404 23
33 404 13
34 404 59
35 404 26
36 404 76
37 404 1
38 404 32
39 404 29
40 404 61
1 405 85
2 405 41
3 405 21
4 405 8
5 405 52
6 405 83
7 405 56
8 405 55
9 405 68
10 405 76
11 405 65
12 405 82
13 405 63
14 405 4
15 405 58
16 405 69
17 405 16
18 405 41
19 405 81
20 405 75
21 405 51
22 405 5
23 405 19
24 405 69
25 405 65
26 405 22
27 405 67
28 405 43
29 405 3
30 405 23
31 405 54
32 405 97
33 405 79
34 405 95
35 405 61
36 405 94
37 405 23
38 405 70
39 405 70
40 405 91
1 406 55
2 406 6
3 406 52
4 406 19
5 406 66
6 406 98
7 406 63
8 406 64
9 406 26
10 406 52
11 406 17
12 406 66
13 406 54
14 406 57
15 406 45
16 406 40
17 406 39
18 406 83
19 406 81
20 406 86
21 406 65
22 406 74
23 406 3
24 406 48
25 406 13
26 406 1
27 406 31
28 406 26
29 406 13
30 406 25
31 406 86
32 406 67
33 406 84
34 406 57
35 406 28
36 406 77
37 406 98
38 406 23
39 406 31
40 406 34
1 407 25
2 407 74
3 407 83
4 407 89
5 407 57
6 407 6
7 407 11
8 407 2
9 407 48
10 407 61
11 407 45
12 407 26
13 407 69
14 407 37
15 407 17
16 407 56
17 407 93
18 407 36
19 407 20
20 407 93
21 407 65
22 407 4
23 407 79
24 407 92
25 407 92
26 407 61
27 407 34
28 407 11
29 407 4
30 407 28
31 407 7
32 407 42
33 407 17
34 407 77
35 407 17
36 407 43
37 407 41
38 407 83
39 407 67
40 407 57
1 408 6
2 408 48
3 408 16
4 408 95
5 408 69
6 408 15
7 408 94
8 408 55
9 408 75
10 408 10
11 408 53
12 408 52
13 408 44
14 408 66
15 408 31
16 408 18
17 408 16
18 408 27
19 408 96
20 408 81
21 408 93
22 408 19
23 408 92
24 408 41
25 408 54
26 408 57
27 408 79
28 408 90
29 408 4
30 408 25
31 408 77
32 408 51
33 408 17
34 408 16
35 408 37
36 408 42
37 408 86
38 408 60
39 408 94
40 408 67
1 409 58
2 409 54
3 409 85
4 409 23
5 409 36
6 409 73
7 409 32
8 409 30
9 409 81
10 409 38
11 409 23
12 409 70
13 409 53
14 409 48
15 409 50
16 409 73
17 409 34
18 409 35
19 409 69
20 409 57
21 409 65
22 409 66
23 409 10
24 409 66
25 409 84
26 409 13
27 409 33
28 409 26
29 409 17
30 409 78
31 409 30
32 409 5
33 409 86
34 409 31
35 409 7
36 409 86
37 409 44
38 409 86
39 409 80
40 409 57
1 410 16
2 410 54
3 410 6
4 410 71
5 410 35
6 410 24
7 410 97
8 410 68
9 410 98
10 410 60
11 410 19
12 410 34
13 410 66
14 410 45
15 410 41
16 410 25
17 410 6
18 410 61
19 410 11
20 410 23
21 410 22
22 410 28
23 410 74
24 410 67
25 410 49
26 410 26
27 410 40
28 410 93
29 410 93
30 410 70
31 410 81
32 410 66
33 410 39
34 410 14
35 410 17
36 410 89
37 410 63
38 410 2
39 410 12
40 410 48
1 411 34
2 411 8
3 411 89
4 411 75
5 411 67
6 411 2
7 411 56
8 411 88
9 411 73
10 411 63
11 411 61
12 411 22
13 411 37
14 411 16
15 411 58
16 411 45
17 411 82
18 411 54
19 411 39
20 411 53
21 411 31
22 411 88
23 411 50
24 411 61
25 411 64
26 411 30
27 411 16
28 411 49
29 411 33
30 411 93
31 411 27
32 411 21
33 411 75
34 411 78
35 411 79
36 411 1
37 411 48
38 411 77
39 411 48
40 411 56
1 412 75
2 412 94
3 412 57
4 412 27
5 412 67
6 412 4
7 412 68
8 412 16
9 412 66
10 412 53
11 412 91
12 412 42
13 412 21
14 412 9
15 412 6
16 412 89
17 412 4
18 412 93
19 412 39
20 412 83
21 412 8
22 412 58
23 412 36
24 412 85
25 412 99
26 412 2
27 412 15
28 412 92
29 412 10
30 412 13
31 412 17
32 412 67
33 412 94
34 412 10
35 412 55
36 412 56
37 412 87
38 412 2
39 412 53
40 412 48
1 413 27
2 413 92
3 413 18
4 413 1
5 413 51
6 413 99
7 413 79
8 413 32
9 413 63
10 413 71
11 413 12
12 413 42
13 413 24
14 413 9
15 413 87
16 413 27
17 413 30
18 413 32
19 413 60
20 413 96
21 413 75
22 413 54
23 413 70
24 413 1
25 413 11
26 413 40
27 413 93
28 413 39
29 413 41
30 413 74
31 413 15
32 413 97
33 413 35
34 413 63
35 413 71
36 413 31
37 413 27
38 413 30
39 413 8
40 413 13
1 414 44
2 414 8
3 414 37
4 414 89
5 414 85
6 414 10
7 414 89
8 414 24
9 414 35
10 414 51
11 414 10
12 414 24
13 414 84
14 414 46
15 414 25
16 414 73
17 414 95
18 414 90
19 414 94
20 414 23
21 414 45
22 414 36
23 414 15
24 414 11
25 414 8
26 414 85
27 414 38
28 414 3
29 414 75
30 414 73
31 414 35
32 414 93
33 414 42
34 414 21
35 414 5
36 414 3
37 414 69
38 414 76
39 414 8
40 414 41
1 415 31
2 415 67
3 415 89
4 415 50
5 415 99
6 415 36
7 415 4
8 415 41
9 415 20
10 415 45
11 415 62
12 415 67
13 415 85
14 415 53
15 415 73
16 415 23
17 415 6
18 415 6
19 415 37
20 415 46
21 415 44
22 415 1
23 415 14
24 415 75
25 415 49
26 415 10
27 415 84
28 415 74
29 415 21
30 415 76
31 415 66
32 415 32
33 415 74
34 415 14
35 415 61
36 415 14
37 415 4
38 415 72
39 415 39
40 415 99
1 416 48
2 416 63
3 416 83
4 416 45
5 416 18
6 416 43
7 416 67
8 416 56
9 416 37
10 416 96
11 416 21
12 416 59
13 416 99
14 416 87
15 416 6
16 416 97
17 416 53
18 416 46
19 416 31
20 416 9
21 416 55
22 416 28
23 416 46
24 416 40
25 416 71
26 416 52
27 416 18
28 416 18
29 416 98
30 416 7
31 416 69
32 416 83
33 416 39
34 416 83
35 416 29
36 416 45
37 416 67
38 416 76
39 416 32
40 416 26
1 417 53
2 417 58
3 417 72
4 417 99
5 417 30
6 417 10
7 417 78
8 417 40
9 417 36
10 417 80
11 417 78
12 417 27
13 417 61
14 417 2
15 417 85
16 417 98
17 417 72
18 417 71
19 417 84
20 417 30
21 417 8
22 417 89
23 417 43
24 417 66
25 417 48
26 417 17
27 417 50
28 417 67
29 417 33
30 417 73
31 417 61
32 417 33
33 417 53
34 417 16
35 417 10
36 417 93
37 417 44
38 417 45
39 417 8
40 417 20
1 418 75
2 418 38
3 418 49
4 418 62
5 418 93
6 418 19
7 418 81
8 418 30
9 418 72
10 418 83
11 418 21
12 418 80
13 418 73
14 418 75
15 418 15
16 418 60
17 418 27
18 418 53
19 418 84
20 418 30
21 418 80
22 418 8
23 418 4
24 418 68
25 418 79
26 418 23
27 418 82
28 418 29
29 418 68
30 418 72
31 418 77
32 418 93
33 418 44
34 418 24
35 418 43
36 418 62
37 418 80
38 418 53
39 418 88
40 418 43
1 419 12
2 419 32
3 419 18
4 419 65
5 419 60
6 419 19
7 419 46
8 419 17
9 419 20
10 419 59
11 419 50
12 419 61
13 419 47
14 419 2
15 419 69
16 419 12
17 419 19
18 419 56
19 419 74
20 419 56
21 419 54
22 419 74
23 419 79
24 419 59
25 419 12
26 419 15
27 419 45
28 419 89
29 419 20
30 419 30
31 419 20
32 419 38
33 419 76
34 419 81
35 419 99
36 419 43
37 419 51
38 419 76
39 419 10
40 419 28
1 420 68
2 420 78
3 420 48
4 420 7
5 420 41
6 420 33
7 420 25
8 420 34
9 420 7
10 420 24
11 420 2
12 420 93
13 420 67
14 420 31
15 420 14
16 420 51
17 420 42
18 420 68
19 420 25
20 420 20
21 420 78
22 420 25
23 420 45
24 420 4
25 420 98
26 420 28
27 420 24
28 420 38
29 420 51
30 420 7
31 420 82
32 420 23
33 420 9
34 420 29
35 420 61
36 420 23
37 420 40
38 420 28
39 420 92
40 420 91
1 421 22
2 421 57
3 421 11
4 421 20
5 421 99
6 421 28
7 421 87
8 421 44
9 421 92
10 421 18
11 421 31
12 421 43
13 421 94
14 421 67
15 421 93
16 421 19
17 421 53
18 421 91
19 421 79
20 421 36
21 421 83
22 421 69
23 421 52
24 421 69
25 421 73
26 421 7
27 421 59
28 421 83
29 421 92
30 421 65
31 421 57
32 421 33
33 421 88
34 421 16
35 421 85
36 421 80
37 421 60
38 421 50
39 421 16
40 421 50
1 422 18
2 422 71
3 422 97
4 422 64
5 422 78
6 422 36
7 422 49
8 422 49
9 422 63
10 422 18
11 422 91
12 422 89
13 422 94
14 422 26
15 422 11
16 422 76
17 422 88
18 422 84
19 422 89
20 422 73
21 422 16
22 422 76
23 422 55
24 422 94
25 422 75
26 422 82
27 422 38
28 422 84
29 422 78
30 422 84
31 422 22
32 422 23
33 422 68
34 422 14
35 422 40
36 422 2
37 422 6
38 422 63
39 422 56
40 422 51
1 423 96
2 423 82
3 423 13
4 423 15
5 423 48
6 423 39
7 423 62
8 423 91
9 423 76
10 423 12
11 423 85
12 423 93
13 423 1
14 423 43
15 423 87
16 423 1
17 423 97
18 423 72
19 423 17
20 423 4
21 423 5
22 423 20
23 423 36
24 423 53
25 423 88
26 423 10
27 423 58
28 423 86
29 423 28
30 423 31
31 423 17
32 423 69
33 423 64
34 423 84
35 423 34
36 423 89
37 423 30
38 423 72
39 423 15
40 423 98
1 424 55
2 424 14
3 424 62
4 424 57
5 424 6
6 424 98
7 424 7
8 424 67
9 424 17
10 424 22
11 424 2
12 424 74
13 424 10
14 424 46
15 424 97
16 424 72
17 424 20
18 424 96
19 424 34
20 424 65
21 424 63
22 424 73
23 424 89
24 424 38
25 424 26
26 424 50
27 424 75
28 424 59
29 424 46
30 424 92
31 424 86
32 424 25
33 424 38
34 424 91
35 424 18
36 424 94
37 424 60
38 424 28
39 424 28
40 424 97
1 425 36
2 425 95
3 425 4
4 425 96
5 425 83
6 425 56
7 425 52
8 425 50
9 425 95
10 425 89
11 425 32
12 425 99
13 425 3
14 425 76
15 425 91
16 425 80
17 425 82
18 425 34
19 425 91
20 425 30
21 425 23
22 425 68
23 425 3
24 425 33
25 425 32
26 425 26
27 425 35
28 425 47
29 425 64
30 425 67
31 425 22
32 425 84
33 425 9
34 425 87
35 425 70
36 425 37
37 425 39
38 425 42
39 425 54
40 425 93
1 426 49
2 426 80
3 426 98
4 426 63
5 426 5
6 426 78
7 426 99
8 426 10
9 426 84
10 426 16
11 426 68
12 426 75
13 426 5
14 426 67
15 426 97
16 426 27
17 426 41
18 426 70
19 426 74
20 426 72
21 426 87
22 426 7
23 426 17
24 426 9
25 426 29
26 426 14
27 426 78
28 426 24
29 426 6
30 426 99
31 426 66
32 426 52
33 426 5
34 426 39
35 426 64
36 426 44
37 426 99
38 426 67
39 426 44
40 426 25
1 427 24
2 427 2
3 427 26
4 427 29
5 427 60
6 427 60
7 427 10
8 427 49
9 427 64
10 427 57
11 427 85
12 427 39
13 427 71
14 427 84
15 427 98
16 427 41
17 427 39
18 427 20
19 427 40
20 427 48
21 427 37
22 427 25
23 427 58
24 427 12
25 427 85
26 427 11
27 427 43
28 427 46
29 427 89
30 427 84
31 427 16
32 427 19
33 427 42
34 427 24
35 427 18
36 427 92
37 427 75
38 427 20
39 427 90
40 427 80
1 428 96
2 428 95
3 428 96
4 428 33
5 428 25
6 428 91
7 428 14
8 428 43
9 428 25
10 428 76
11 428 97
12 428 69
13 428 4
14 428 16
15 428 7
16 428 97
17 428 7
18 428 15
19 428 30
20 428 85
21 428 44
22 428 22
23 428 65
24 428 68
25 428 21
26 428 43
27 428 27
28 428 29
29 428 58
30 428 20
31 428 94
32 428 42
33 428 26
34 428 69
35 428 20
36 428 53
37 428 31
38 428 73
39 428 63
40 428 62
1 429 20
2 429 82
3 429 29
4 429 7
5 429 99
6 429 72
7 429 97
8 429 76
9 429 81
10 429 51
11 429 4
12 429 92
13 429 5
14 429 23
15 429 96
16 429 44
17 429 91
18 429 44
19 429 73
20 429 67
21 429 35
22 429 36
23 429 86
24 429 92
25 429 38
26 429 41
27 429 50
28 429 12
29 429 40
30 429 22
31 429 8
32 429 36
33 429 2
34 429 61
35 429 44
36 429 46
37 429 36
38 429 95
39 429 25
40 429 51
1 430 17
2 430 94
3 430 26
4 430 12
5 430 83
6 430 84
7 430 73
8 430 3
9 430 29
10 430 41
11 430 8
12 430 98
13 430 55
14 430 45
15 430 40
16 430 30
17 430 14
18 430 47
19 430 65
20 430 35
21 430 74
22 430 84
23 430 65
24 430 93
25 430 90
26 430 63
27 430 84
28 430 37
29 430 47
30 430 87
31 430 89
32 430 65
33 430 17
34 430 96
35 430 40
36 430 4
37 430 62
38 430 51
39 430 20
40 430 90
1 431 53
2 431 72
3 431 13
4 431 79
5 431 85
6 431 25
7 431 33
8 431 93
9 431 27
10 431 4
11 431 27
12 431 65
13 431 26
14 431 58
15 431 11
16 431 49
17 431 57
18 431 68
19 431 25
20 431 91
21 431 85
22 431 53
23 431 99
24 431 1
25 431 77
26 431 84
27 431 74
28 431 40
29 431 92
30 431 22
31 431 14
32 431 43
33 431 31
34 431 4
35 431 7
36 431 30
37 431 16
38 431 56
39 431 55
40 431 59
1 432 49
2 432 3
3 432 77
4 432 57
5 432 57
6 432 92
7 432 77
8 432 8
9 432 14
10 432 78
11 432 73
12 432 87
13 432 25
14 432 98
15 432 73
16 432 77
17 432 93
18 432 63
19 432 39
20 432 8
21 432 97
22 432 48
23 432 92
24 432 85
25 432 71
26 432 29
27 432 37
28 432 35
29 432 54
30 432 20
31 432 2
32 432 42
33 432 46
34 432 10
35 432 44
36 432 79
37 432 99
38 432 88
39 432 58
40 432 65
1 433 18
2 433 25
3 433 72
4 433 65
5 433 60
6 433 30
7 433 34
8 433 57
9 433 53
10 433 13
11 433 26
12 433 8
13 433 69
14 433 30
15 433 53
16 433 32
17 433 32
18 433 65
19 433 87
20 433 41
21 433 30
22 433 1
23 433 75
24 433 96
25 433 80
26 433 70
27 433 35
28 433 15
29 433 57
30 433 98
31 433 2
32 433 4
33 433 75
34 433 65
35 433 93
36 433 32
37 433 5
38 433 58
39 433 14
40 433 40
1 434 40
2 434 92
3 434 10
4 434 55
5 434 72
6 434 22
7 434 46
8 434 83
9 434 14
10 434 58
11 434 71
12 434 63
13 434 92
14 434 81
15 434 87
16 434 19
17 434 7
18 434 5
19 434 43
20 434 60
21 434 4
22 434 26
23 434 14
24 434 96
25 434 35
26 434 83
27 434 43
28 434 56
29 434 93
30 434 91
31 434 54
32 434 62
33 434 35
34 434 35
35 434 51
36 434 80
37 434 38
38 434 27
39 434 84
40 434 34
1 435 64
2 435 80
3 435 38
4 435 75
5 435 12
6 435 49
7 435 57
8 435 39
9 435 78
10 435 11
11 435 42
12 435 29
13 435 81
14 435 26
15 435 60
16 435 4
17 435 90
18 435 88
19 435 62
20 435 70
21 435 80
22 435 44
23 435 2
24 435 2
25 435 11
26 435 52
27 435 88
28 435 26
29 435 71
30 435 2
31 435 35
32 435 64
33 435 75
34 435 31
35 435 67
36 435 20
37 435 77
38 435 92
39 435 13
40 435 31
1 436 43
2 436 63
3 436 90
4 436 43
5 436 5
6 436 6
7 436 63
8 436 76
9 436 81
10 436 19
11 436 21
12 436 73
13 436 43
14 436 29
15 436 13
16 436 76
17 436 39
18 436 30
19 436 48
20 436 48
21 436 47
22 436 55
23 436 27
24 436 43
25 436 84
26 436 35
27 436 73
28 436 1
29 436 1
30 436 1
31 436 87
32 436 5
33 436 42
34 436 12
35 436 29
36 436 45
37 436 58
38 436 25
39 436 4
40 436 54
1 437 94
2 437 36
3 437 26
4 437 27
5 437 74
6 437 61
7 437 51
8 437 40
9 437 84
10 437 34
11 437 36
12 437 20
13 437 9
14 437 46
15 437 41
16 437 30
17 437 75
18 437 43
19 437 2
20 437 85
21 437 11
22 437 64
23 437 24
24 437 11
25 437 14
26 437 83
27 437 78
28 437 86
29 437 96
30 437 92
31 437 20
32 437 65
33 437 60
34 437 33
35 437 13
36 437 56
37 437 92
38 437 57
39 437 88
40 437 88
1 438 7
2 438 4
3 438 41
4 438 26
5 438 70
6 438 84
7 438 23
8 438 73
9 438 74
10 438 35
11 438 31
12 438 9
13 438 60
14 438 75
15 438 72
16 438 38
17 438 91
18 438 82
19 438 48
20 438 35
21 438 44
22 438 71
23 438 7
24 438 28
25 438 53
26 438 24
27 438 53
28 438 50
29 438 32
30 438 35
31 438 5
32 438 55
33 438 63
34 438 55
35 438 36
36 438 65
37 438 18
38 438 34
39 438 70
40 438 10
1 439 57
2 439 14
3 439 73
4 439 65
5 439 19
6 439 29
7 439 91
8 439 16
9 439 4
10 439 89
11 439 24
12 439 72
13 439 95
14 439 73
15 439 20
16 439 49
17 439 94
